prov_cod,prov,comarca_cod,comarca_cod_full,comarca,municipio_cod,municipio_cod_full,municipio,genero,edad,edad_etiqueta,pob
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,074,48074,Urduña/Orduña,Total,20,20-64,2423
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,074,48074,Urduña/Orduña,Total,65,>= 65,1017
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,074,48074,Urduña/Orduña,Total,NA,Total,4244
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,075,48075,Orozko,Hombres,0,0-19,233
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,075,48075,Orozko,Hombres,20,20-64,864
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,075,48075,Orozko,Hombres,65,>= 65,273
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,075,48075,Orozko,Hombres,NA,Total,1370
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,075,48075,Orozko,Mujeres,0,0-19,232
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,075,48075,Orozko,Mujeres,20,20-64,830
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,075,48075,Orozko,Mujeres,65,>= 65,304
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,075,48075,Orozko,Mujeres,NA,Total,1366
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,075,48075,Orozko,Total,0,0-19,465
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,075,48075,Orozko,Total,20,20-64,1694
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,075,48075,Orozko,Total,65,>= 65,577
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,075,48075,Orozko,Total,NA,Total,2736
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,088,48088,Ubide,Hombres,0,0-19,9
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,088,48088,Ubide,Hombres,20,20-64,65
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,088,48088,Ubide,Hombres,65,>= 65,17
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,088,48088,Ubide,Hombres,NA,Total,91
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,088,48088,Ubide,Mujeres,0,0-19,14
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,088,48088,Ubide,Mujeres,20,20-64,61
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,088,48088,Ubide,Mujeres,65,>= 65,13
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,088,48088,Ubide,Mujeres,NA,Total,88
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,088,48088,Ubide,Total,0,0-19,23
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,088,48088,Ubide,Total,20,20-64,126
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,088,48088,Ubide,Total,65,>= 65,30
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,088,48088,Ubide,Total,NA,Total,179
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,093,48093,Areatza,Hombres,0,0-19,132
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,093,48093,Areatza,Hombres,20,20-64,369
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,093,48093,Areatza,Hombres,65,>= 65,105
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,093,48093,Areatza,Hombres,NA,Total,606
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,093,48093,Areatza,Mujeres,0,0-19,132
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,093,48093,Areatza,Mujeres,20,20-64,393
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,093,48093,Areatza,Mujeres,65,>= 65,146
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,093,48093,Areatza,Mujeres,NA,Total,671
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,093,48093,Areatza,Total,0,0-19,264
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,093,48093,Areatza,Total,20,20-64,762
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,093,48093,Areatza,Total,65,>= 65,251
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,093,48093,Areatza,Total,NA,Total,1277
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,094,48094,Igorre,Hombres,0,0-19,429
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,094,48094,Igorre,Hombres,20,20-64,1210
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,094,48094,Igorre,Hombres,65,>= 65,438
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,094,48094,Igorre,Hombres,NA,Total,2077
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,094,48094,Igorre,Mujeres,0,0-19,431
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,094,48094,Igorre,Mujeres,20,20-64,1180
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,094,48094,Igorre,Mujeres,65,>= 65,564
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,094,48094,Igorre,Mujeres,NA,Total,2175
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,094,48094,Igorre,Total,0,0-19,860
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,094,48094,Igorre,Total,20,20-64,2390
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,094,48094,Igorre,Total,65,>= 65,1002
48,Bizkaia,01,4801,Arratia-Nerbioi / Arratia-Nervión,094,48094,Igorre,Total,NA,Total,4252
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,002,48002,Abanto y Ciérvana-Abanto Zierbena,Hombres,0,0-19,769
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,002,48002,Abanto y Ciérvana-Abanto Zierbena,Hombres,20,20-64,2924
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,002,48002,Abanto y Ciérvana-Abanto Zierbena,Hombres,65,>= 65,941
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,002,48002,Abanto y Ciérvana-Abanto Zierbena,Hombres,NA,Total,4634
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,002,48002,Abanto y Ciérvana-Abanto Zierbena,Mujeres,0,0-19,695
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,002,48002,Abanto y Ciérvana-Abanto Zierbena,Mujeres,20,20-64,2825
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,002,48002,Abanto y Ciérvana-Abanto Zierbena,Mujeres,65,>= 65,1199
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,002,48002,Abanto y Ciérvana-Abanto Zierbena,Mujeres,NA,Total,4719
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,002,48002,Abanto y Ciérvana-Abanto Zierbena,Total,0,0-19,1464
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,002,48002,Abanto y Ciérvana-Abanto Zierbena,Total,20,20-64,5749
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,002,48002,Abanto y Ciérvana-Abanto Zierbena,Total,65,>= 65,2140
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,002,48002,Abanto y Ciérvana-Abanto Zierbena,Total,NA,Total,9353
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,011,48011,Arrigorriaga,Hombres,0,0-19,1003
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,011,48011,Arrigorriaga,Hombres,20,20-64,3538
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,011,48011,Arrigorriaga,Hombres,65,>= 65,1112
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,011,48011,Arrigorriaga,Hombres,NA,Total,5653
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,011,48011,Arrigorriaga,Mujeres,0,0-19,1032
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,011,48011,Arrigorriaga,Mujeres,20,20-64,3575
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,011,48011,Arrigorriaga,Mujeres,65,>= 65,1420
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,011,48011,Arrigorriaga,Mujeres,NA,Total,6027
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,011,48011,Arrigorriaga,Total,0,0-19,2035
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,011,48011,Arrigorriaga,Total,20,20-64,7113
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,011,48011,Arrigorriaga,Total,65,>= 65,2532
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,011,48011,Arrigorriaga,Total,NA,Total,11680
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,013,48013,Barakaldo,Hombres,0,0-19,8588
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,013,48013,Barakaldo,Hombres,20,20-64,29107
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,013,48013,Barakaldo,Hombres,65,>= 65,10382
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,013,48013,Barakaldo,Hombres,NA,Total,48077
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,013,48013,Barakaldo,Mujeres,0,0-19,8165
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,013,48013,Barakaldo,Mujeres,20,20-64,29782
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,013,48013,Barakaldo,Mujeres,65,>= 65,14176
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,013,48013,Barakaldo,Mujeres,NA,Total,52123
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,013,48013,Barakaldo,Total,0,0-19,16753
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,013,48013,Barakaldo,Total,20,20-64,58889
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,013,48013,Barakaldo,Total,65,>= 65,24558
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,013,48013,Barakaldo,Total,NA,Total,100200
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,015,48015,Basauri,Hombres,0,0-19,3011
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,015,48015,Basauri,Hombres,20,20-64,11689
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,015,48015,Basauri,Hombres,65,>= 65,4734
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,015,48015,Basauri,Hombres,NA,Total,19434
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,015,48015,Basauri,Mujeres,0,0-19,2839
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,015,48015,Basauri,Mujeres,20,20-64,11491
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,015,48015,Basauri,Mujeres,65,>= 65,6559
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,015,48015,Basauri,Mujeres,NA,Total,20889
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,015,48015,Basauri,Total,0,0-19,5850
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,015,48015,Basauri,Total,20,20-64,23180
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,015,48015,Basauri,Total,65,>= 65,11293
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,015,48015,Basauri,Total,NA,Total,40323
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,016,48016,Berango,Hombres,0,0-19,909
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,016,48016,Berango,Hombres,20,20-64,2525
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,016,48016,Berango,Hombres,65,>= 65,667
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,016,48016,Berango,Hombres,NA,Total,4101
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,016,48016,Berango,Mujeres,0,0-19,840
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,016,48016,Berango,Mujeres,20,20-64,2704
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,016,48016,Berango,Mujeres,65,>= 65,813
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,016,48016,Berango,Mujeres,NA,Total,4357
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,016,48016,Berango,Total,0,0-19,1749
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,016,48016,Berango,Total,20,20-64,5229
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,016,48016,Berango,Total,65,>= 65,1480
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,016,48016,Berango,Total,NA,Total,8458
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,020,48020,Bilbao,Hombres,0,0-19,27056
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,020,48020,Bilbao,Hombres,20,20-64,101773
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,020,48020,Bilbao,Hombres,65,>= 65,35578
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,020,48020,Bilbao,Hombres,NA,Total,164407
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,020,48020,Bilbao,Mujeres,0,0-19,25620
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,020,48020,Bilbao,Mujeres,20,20-64,104384
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,020,48020,Bilbao,Mujeres,65,>= 65,52522
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,020,48020,Bilbao,Mujeres,NA,Total,182526
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,020,48020,Bilbao,Total,0,0-19,52676
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,020,48020,Bilbao,Total,20,20-64,206157
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,020,48020,Bilbao,Total,65,>= 65,88100
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,020,48020,Bilbao,Total,NA,Total,346933
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,029,48029,Etxebarri,Hombres,0,0-19,1429
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,029,48029,Etxebarri,Hombres,20,20-64,3571
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,029,48029,Etxebarri,Hombres,65,>= 65,877
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,029,48029,Etxebarri,Hombres,NA,Total,5877
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,029,48029,Etxebarri,Mujeres,0,0-19,1302
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,029,48029,Etxebarri,Mujeres,20,20-64,3649
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,029,48029,Etxebarri,Mujeres,65,>= 65,1073
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,029,48029,Etxebarri,Mujeres,NA,Total,6024
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,029,48029,Etxebarri,Total,0,0-19,2731
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,029,48029,Etxebarri,Total,20,20-64,7220
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,029,48029,Etxebarri,Total,65,>= 65,1950
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,029,48029,Etxebarri,Total,NA,Total,11901
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,036,48036,Galdakao,Hombres,0,0-19,2030
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,036,48036,Galdakao,Hombres,20,20-64,7130
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,036,48036,Galdakao,Hombres,65,>= 65,2963
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,036,48036,Galdakao,Hombres,NA,Total,12123
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,036,48036,Galdakao,Mujeres,0,0-19,1836
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,036,48036,Galdakao,Mujeres,20,20-64,7136
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,036,48036,Galdakao,Mujeres,65,>= 65,3693
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,036,48036,Galdakao,Mujeres,NA,Total,12665
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,036,48036,Galdakao,Total,0,0-19,3866
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,036,48036,Galdakao,Total,20,20-64,14266
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,036,48036,Galdakao,Total,65,>= 65,6656
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,036,48036,Galdakao,Total,NA,Total,24788
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,044,48044,Getxo,Hombres,0,0-19,6178
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,044,48044,Getxo,Hombres,20,20-64,19663
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,044,48044,Getxo,Hombres,65,>= 65,9196
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,044,48044,Getxo,Hombres,NA,Total,35037
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,044,48044,Getxo,Mujeres,0,0-19,6039
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,044,48044,Getxo,Mujeres,20,20-64,21235
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,044,48044,Getxo,Mujeres,65,>= 65,12704
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,044,48044,Getxo,Mujeres,NA,Total,39978
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,044,48044,Getxo,Total,0,0-19,12217
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,044,48044,Getxo,Total,20,20-64,40898
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,044,48044,Getxo,Total,65,>= 65,21900
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,044,48044,Getxo,Total,NA,Total,75015
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,052,48052,Larrabetzu,Hombres,0,0-19,227
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,052,48052,Larrabetzu,Hombres,20,20-64,595
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,052,48052,Larrabetzu,Hombres,65,>= 65,186
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,052,48052,Larrabetzu,Hombres,NA,Total,1008
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,052,48052,Larrabetzu,Mujeres,0,0-19,205
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,052,48052,Larrabetzu,Mujeres,20,20-64,607
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,052,48052,Larrabetzu,Mujeres,65,>= 65,236
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,052,48052,Larrabetzu,Mujeres,NA,Total,1048
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,052,48052,Larrabetzu,Total,0,0-19,432
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,052,48052,Larrabetzu,Total,20,20-64,1202
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,052,48052,Larrabetzu,Total,65,>= 65,422
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,052,48052,Larrabetzu,Total,NA,Total,2056
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,054,48054,Leioa,Hombres,0,0-19,3151
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,054,48054,Leioa,Hombres,20,20-64,9421
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,054,48054,Leioa,Hombres,65,>= 65,3226
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,054,48054,Leioa,Hombres,NA,Total,15798
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,054,48054,Leioa,Mujeres,0,0-19,2894
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,054,48054,Leioa,Mujeres,20,20-64,9727
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,054,48054,Leioa,Mujeres,65,>= 65,4076
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,054,48054,Leioa,Mujeres,NA,Total,16697
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,054,48054,Leioa,Total,0,0-19,6045
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,054,48054,Leioa,Total,20,20-64,19148
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,054,48054,Leioa,Total,65,>= 65,7302
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,054,48054,Leioa,Total,NA,Total,32495
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,071,48071,Muskiz,Hombres,0,0-19,667
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,071,48071,Muskiz,Hombres,20,20-64,2212
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,071,48071,Muskiz,Hombres,65,>= 65,725
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,071,48071,Muskiz,Hombres,NA,Total,3604
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,071,48071,Muskiz,Mujeres,0,0-19,609
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,071,48071,Muskiz,Mujeres,20,20-64,2148
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,071,48071,Muskiz,Mujeres,65,>= 65,921
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,071,48071,Muskiz,Mujeres,NA,Total,3678
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,071,48071,Muskiz,Total,0,0-19,1276
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,071,48071,Muskiz,Total,20,20-64,4360
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,071,48071,Muskiz,Total,65,>= 65,1646
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,071,48071,Muskiz,Total,NA,Total,7282
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,078,48078,Portugalete,Hombres,0,0-19,3364
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,078,48078,Portugalete,Hombres,20,20-64,12715
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,078,48078,Portugalete,Hombres,65,>= 65,5452
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,078,48078,Portugalete,Hombres,NA,Total,21531
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,078,48078,Portugalete,Mujeres,0,0-19,3155
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,078,48078,Portugalete,Mujeres,20,20-64,12728
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,078,48078,Portugalete,Mujeres,65,>= 65,7736
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,078,48078,Portugalete,Mujeres,NA,Total,23619
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,078,48078,Portugalete,Total,0,0-19,6519
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,078,48078,Portugalete,Total,20,20-64,25443
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,078,48078,Portugalete,Total,65,>= 65,13188
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,078,48078,Portugalete,Total,NA,Total,45150
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,080,48080,Valle de Trápaga-Trapagaran,Hombres,0,0-19,865
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,080,48080,Valle de Trápaga-Trapagaran,Hombres,20,20-64,3416
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,080,48080,Valle de Trápaga-Trapagaran,Hombres,65,>= 65,1312
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,080,48080,Valle de Trápaga-Trapagaran,Hombres,NA,Total,5593
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,080,48080,Valle de Trápaga-Trapagaran,Mujeres,0,0-19,859
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,080,48080,Valle de Trápaga-Trapagaran,Mujeres,20,20-64,3433
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,080,48080,Valle de Trápaga-Trapagaran,Mujeres,65,>= 65,1745
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,080,48080,Valle de Trápaga-Trapagaran,Mujeres,NA,Total,6037
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,080,48080,Valle de Trápaga-Trapagaran,Total,0,0-19,1724
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,080,48080,Valle de Trápaga-Trapagaran,Total,20,20-64,6849
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,080,48080,Valle de Trápaga-Trapagaran,Total,65,>= 65,3057
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,080,48080,Valle de Trápaga-Trapagaran,Total,NA,Total,11630
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,081,48081,Lezama,Hombres,0,0-19,221
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,081,48081,Lezama,Hombres,20,20-64,670
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,081,48081,Lezama,Hombres,65,>= 65,266
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,081,48081,Lezama,Hombres,NA,Total,1157
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,081,48081,Lezama,Mujeres,0,0-19,213
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,081,48081,Lezama,Mujeres,20,20-64,698
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,081,48081,Lezama,Mujeres,65,>= 65,295
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,081,48081,Lezama,Mujeres,NA,Total,1206
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,081,48081,Lezama,Total,0,0-19,434
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,081,48081,Lezama,Total,20,20-64,1368
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,081,48081,Lezama,Total,65,>= 65,561
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,081,48081,Lezama,Total,NA,Total,2363
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,082,48082,Santurtzi,Hombres,0,0-19,3778
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,082,48082,Santurtzi,Hombres,20,20-64,13391
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,082,48082,Santurtzi,Hombres,65,>= 65,4915
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,082,48082,Santurtzi,Hombres,NA,Total,22084
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,082,48082,Santurtzi,Mujeres,0,0-19,3682
48,Bizkaia,02,4802,Bilbo Handia / Gran Bilbao,082,48082,Santurtzi,Mujeres,20,20-64,13598
